latitude,longitude,timestamp
42.95449,-74.37512,
42.95438,-74.37698,
42.95438,-74.37698,
42.95448,-74.377,
42.9545,-74.37701,
42.9545,-74.37701,
42.9545,-74.37701,
42.95477,-74.37706,
42.9548,-74.37707,
42.95498,-74.37711,
42.9552,-74.37716,
42.95566,-74.37728,
42.95566,-74.37728,
42.95566,-74.37728,
42.95621,-74.37742,
42.95644,-74.3776,
42.95657,-74.37789,
42.95678,-74.37837,
42.95678,-74.37837,
42.95678,-74.37837,
42.95717,-74.37922,
42.95735,-74.37965,
42.9574,-74.37985,
42.95742,-74.38003,
42.95743,-74.38022,
42.95743,-74.38022,
42.95743,-74.38022,
42.95744,-74.3804,
42.95745,-74.3806,
42.95747,-74.38109,
42.95752,-74.38194,
42.95756,-74.38278,
42.95758,-74.38284,
42.95758,-74.38284,
42.95758,-74.38284,
42.95766,-74.38319,
42.95774,-74.38342,
42.95838,-74.38473,
42.95844,-74.38482,
42.95844,-74.38482,
42.95844,-74.38482,
42.95869,-74.38518,
42.95893,-74.38547,
42.95926,-74.38578,
42.95964,-74.38601,
42.96028,-74.38631,
42.9605,-74.38641,
42.9605,-74.38641,
42.9605,-74.38641,
42.96071,-74.38651,
42.96123,-74.38666,
42.96155,-74.38675,
42.96174,-74.3868,
42.96201,-74.38687,
42.96314,-74.38712,
42.96314,-74.38712,
42.96314,-74.38712,
42.96541,-74.38763,
42.96599,-74.38784,
42.96599,-74.38784,
42.96599,-74.38784,
42.96689,-74.38815,
42.96724,-74.38828,
42.96807,-74.38855,
42.96824,-74.3886,
42.96874,-74.38872,
42.96874,-74.38872,
42.96874,-74.38872,
42.96931,-74.38886,
42.9702,-74.38923,
42.97022,-74.38924,
42.97142,-74.38986,
42.97144,-74.38987,
42.97144,-74.38987,
42.97144,-74.38987,
42.97199,-74.39029,
42.97239,-74.3906,
42.97277,-74.39073,
42.97323,-74.39081,
42.9737,-74.39078,
42.97411,-74.39066,
42.97411,-74.39066,
42.97411,-74.39066,
42.97492,-74.39041,
42.97647,-74.39017,
42.97679,-74.39014,
42.97708,-74.39014,
42.97718,-74.39013,
42.97718,-74.39013,
42.97718,-74.39013,
42.97735,-74.39013,
42.9774,-74.39013,
42.97864,-74.39043,
42.97864,-74.39043,
42.97864,-74.39043,
42.97867,-74.39044,
42.9792,-74.39056,
42.97978,-74.39064,
42.98038,-74.39062,
42.98099,-74.39047,
42.98152,-74.39025,
42.98199,-74.38997,
42.98199,-74.38997,
42.98199,-74.38997,
42.98388,-74.38882,
42.98458,-74.38839,
42.98578,-74.38762,
42.98578,-74.38762,
42.98578,-74.38762,
42.98651,-74.38716,
42.98686,-74.3869,
42.98744,-74.38645,
42.98816,-74.38571,
42.98816,-74.38571,
42.98816,-74.38571,
42.98844,-74.38541,
42.99118,-74.3826,
42.9914,-74.38234,
42.99157,-74.38211,
42.99157,-74.38211,
42.99157,-74.38211,
42.99176,-74.38184,
42.99186,-74.38169,
42.99202,-74.38143,
42.99209,-74.38129,
42.99209,-74.38129,
42.99236,-74.38068,
42.99251,-74.38026,
42.99279,-74.3792,
42.99279,-74.3792,
42.99279,-74.3792,
42.99284,-74.37903,
42.993,-74.37832,
42.99306,-74.37806,
42.99311,-74.37785,
42.99329,-74.37704,
42.99428,-74.37349,
42.99428,-74.37349,
42.99428,-74.37349,
42.99433,-74.3733,
42.99506,-74.37066,
42.99559,-74.36872,
42.9958,-74.36795,
42.99603,-74.36713,
42.99603,-74.36713,
42.99603,-74.36713,
42.99606,-74.36702,
42.9964,-74.36578,
42.99667,-74.36477,
42.99683,-74.36418,
42.99687,-74.36404,
42.99702,-74.36352,
42.99705,-74.36341,
42.99721,-74.36297,
42.99721,-74.36297,
42.99721,-74.36297,
42.99732,-74.3627,
42.99755,-74.36212,
42.99822,-74.36106,
42.99878,-74.36041,
42.99901,-74.36013,
42.99913,-74.36003,
42.99953,-74.35966,
42.99953,-74.35966,
42.99953,-74.35966,
42.99963,-74.35958,
43.00025,-74.35916,
43.00075,-74.35893,
43.0008,-74.35891,
43.00119,-74.35875,
43.00168,-74.35862,
43.00182,-74.35861,
43.00193,-74.35859,
43.00193,-74.35859,
43.00193,-74.35859,
43.00221,-74.35856,
43.00221,-74.35856,
43.00221,-74.35856,
43.00224,-74.35856,
43.00246,-74.35854,
43.00259,-74.35854,
43.00287,-74.35856,
43.00298,-74.35857,
43.00303,-74.35857,
43.00336,-74.35861,
43.00375,-74.35871,
43.00393,-74.35876,
43.00393,-74.35876,
43.00393,-74.35876,
43.00492,-74.35902,
43.00682,-74.35953,
43.00732,-74.35966,
43.00741,-74.35968,
43.0075,-74.35971,
43.00792,-74.3598,
43.00822,-74.35987,
43.00822,-74.35987,
43.00822,-74.35987,
43.00838,-74.3599,
43.00845,-74.35992,
43.00852,-74.35993,
43.00892,-74.36001,
43.00925,-74.36006,
43.00936,-74.36008,
43.00943,-74.36009,
43.01038,-74.36026,
43.01052,-74.36028,
43.01061,-74.3603,
43.01134,-74.36043,
43.01138,-74.36043,
43.01163,-74.36048,
43.01191,-74.36053,
43.01208,-74.36056,
43.01222,-74.36058,
43.01222,-74.36058,
43.01222,-74.36058,
43.01244,-74.36062,
43.01278,-74.36068,
43.01326,-74.36076,
43.01326,-74.36076,
43.01326,-74.36076,
43.01334,-74.36078,
43.01347,-74.3608,
43.01366,-74.36083,
43.01409,-74.36091,
43.01419,-74.36092,
43.01475,-74.36102,
43.01508,-74.36108,
43.01518,-74.3611,
43.01518,-74.3611,
43.01518,-74.3611,
43.01555,-74.36116,
43.01555,-74.36116,
43.01555,-74.36116,
43.01564,-74.36118,
43.01578,-74.3612,
43.01594,-74.36123,
43.01648,-74.36131,
43.01683,-74.36137,
43.01736,-74.36146,
43.01761,-74.3615,
43.01772,-74.36151,
43.01792,-74.36155,
43.01795,-74.36155,
43.0181,-74.36158,
43.01829,-74.36161,
43.01831,-74.36161,
43.01831,-74.36161,
43.01831,-74.36161,
43.0185,-74.36164,
43.01872,-74.36168,
43.019,-74.36172,
43.01915,-74.36175,
43.01933,-74.36178,
43.01936,-74.36178,
43.01949,-74.36179,
43.02011,-74.36187,
43.02023,-74.36188,
43.02038,-74.3619,
43.02059,-74.3619,
43.02059,-74.3619,
43.02059,-74.3619,
43.0207,-74.36189,
43.02099,-74.36189,
43.02139,-74.36181,
43.02172,-74.3617,
43.02193,-74.36164,
43.02216,-74.36157,
43.02254,-74.36139,
43.02265,-74.36134,
43.02329,-74.3609,
43.02337,-74.36083,
43.02352,-74.36071,
43.02361,-74.36062,
43.02361,-74.36062,
43.02361,-74.36062,
43.02365,-74.36058,
43.02404,-74.36023,
43.02411,-74.36017,
43.02445,-74.35979,
43.02466,-74.35956,
43.02518,-74.35872,
43.02568,-74.35771,
43.0257,-74.35767,
43.0257,-74.35767,
43.0257,-74.35767,
43.02592,-74.35698,
43.026,-74.35674,
43.02608,-74.3565,
43.02611,-74.35637,
43.02625,-74.35573,
43.02639,-74.35497,
43.02657,-74.35413,
43.02663,-74.35391,
43.02669,-74.35375,
43.02669,-74.35375,
43.02669,-74.35375,
43.0268,-74.35345,
43.02709,-74.35277,
43.02747,-74.35201,
43.02794,-74.35126,
43.02813,-74.351,
43.02832,-74.35075,
43.02857,-74.35044,
43.02857,-74.35044,
43.02857,-74.35044,
43.02872,-74.35024,
43.02915,-74.34971,
43.03011,-74.34855,
43.03105,-74.3474,
43.03174,-74.34657,
43.03174,-74.34657,
43.03174,-74.34657,
43.0319,-74.34638,
43.0325,-74.34564,
43.03277,-74.34528,
43.03296,-74.34503,
43.03401,-74.34374,
43.0341,-74.34363,
43.03474,-74.34286,
43.03499,-74.34255,
43.03524,-74.34225,
43.03541,-74.34206,
43.03562,-74.3418,
43.03596,-74.3414,
43.03624,-74.34106,
43.03624,-74.34106,
43.03624,-74.34106,
43.0369,-74.34026,
43.0376,-74.33921,
43.03812,-74.33841,
43.03879,-74.33711,
43.03879,-74.33711,
43.03879,-74.33711,
43.0391,-74.33652,
43.03955,-74.33548,
43.0398,-74.33482,
43.04024,-74.33363,
43.04046,-74.3329,
43.04046,-74.3329,
43.04046,-74.3329,
43.04063,-74.33233,
43.04088,-74.33145,
43.0413,-74.33003,
43.04162,-74.32894,
43.04193,-74.32805,
43.04197,-74.32793,
43.04208,-74.32767,
43.04208,-74.32767,
43.04208,-74.32767,
43.0422,-74.32736,
43.04249,-74.32667,
43.04286,-74.32587,
43.04323,-74.32514,
43.0435,-74.32466,
43.04378,-74.32422,
43.04381,-74.32418,
43.04381,-74.32418,
43.04381,-74.32418,
43.04411,-74.32382,
43.04431,-74.32363,
43.04454,-74.32344,
43.04484,-74.32321,
43.0452,-74.32301,
43.04553,-74.32287,
43.04594,-74.32277,
43.04639,-74.3227,
43.04704,-74.32264,
43.04704,-74.32264,
43.04704,-74.32264,
43.04856,-74.32249,
43.04942,-74.32241,
43.05001,-74.32233,
43.05001,-74.32233,
43.05001,-74.32233,
43.05005,-74.32233,
43.0503,-74.32231,
43.05076,-74.32227,
43.05076,-74.32227,
43.05076,-74.32227,
43.05109,-74.32227,
43.05109,-74.32227,
43.05125,-74.32262,
43.05126,-74.32265,
43.05131,-74.32276,
43.05131,-74.32276,
43.05132,-74.32277,
43.05143,-74.32309,
43.05147,-74.32331,
43.05148,-74.32358,
43.05148,-74.32369,
43.05148,-74.32374,
43.05148,-74.32383,
43.05147,-74.32411,
43.05146,-74.32424,
43.05143,-74.32454,
43.05137,-74.32515,
43.05136,-74.3253,
43.05136,-74.3253,
43.05136,-74.3253,
43.05133,-74.32575,
43.05133,-74.3258,
43.05132,-74.32596,
43.05128,-74.32649,
43.05127,-74.32658,
43.0512,-74.32731,
43.0512,-74.32731,
43.0512,-74.32731,
43.05118,-74.32758,
43.05117,-74.32771,
43.05109,-74.32877,
43.05105,-74.32912,
43.051,-74.32988,
43.05097,-74.33035,
43.05097,-74.33035,
43.05097,-74.33035,
43.05095,-74.3306,
43.05094,-74.33073,
43.05086,-74.33174,
43.05078,-74.33285,
43.05078,-74.33285,
43.05078,-74.33285,
43.05077,-74.33304,
43.05077,-74.33304,
43.05077,-74.33304,
43.05076,-74.3332,
43.05075,-74.33332,
43.05074,-74.33339,
43.05072,-74.33369,
43.05066,-74.33457,
43.05066,-74.33462,
43.05069,-74.33495,
43.05069,-74.33495,
43.05069,-74.33495,
43.0507,-74.33509,
43.05077,-74.33557,
43.05081,-74.33575,
43.0509,-74.33642,
43.05099,-74.33708,
43.05105,-74.33757,
43.05107,-74.33806,
43.05106,-74.33809,
43.05106,-74.33809,
43.05106,-74.33809,
43.05102,-74.33896,
43.05101,-74.33915,
43.05097,-74.33987,
43.05096,-74.33991,
43.05095,-74.34001,
43.05094,-74.34019,
43.05094,-74.34019,
43.05094,-74.34019,
43.05092,-74.34044,
43.05087,-74.34096,
43.05075,-74.34269,
43.05075,-74.34274,
43.05075,-74.34274,
43.05075,-74.34274,
43.05074,-74.34278,
43.05071,-74.34326,
43.05071,-74.34333,
43.0507,-74.3434,
43.05065,-74.34424,
43.05064,-74.34443,
43.05059,-74.34515,
43.05059,-74.34524,
43.05059,-74.34524,
43.05059,-74.34524,
43.05058,-74.34536,
43.05057,-74.34551,
43.05057,-74.3456,
43.05057,-74.3456,
43.05072,-74.34549,
43.05072,-74.34549,
43.05072,-74.34549,
43.05088,-74.34538,
43.05118,-74.34516,
43.05124,-74.34512,
43.05125,-74.34511,
43.05144,-74.34496,
43.05144,-74.34496,
43.05144,-74.34496,
43.05169,-74.34477,
43.05222,-74.34434,
43.05225,-74.34431,
43.05278,-74.34392,
43.053,-74.34376,
43.05306,-74.34371,
43.05308,-74.34369,
43.05314,-74.34365,
43.05319,-74.34362,
43.05319,-74.34362,
43.05319,-74.34362,
43.05321,-74.3436,
43.05335,-74.34353,
43.05362,-74.34338,
43.05376,-74.34329,
43.05387,-74.34323,
43.05393,-74.34319,
43.05393,-74.34319,
43.05393,-74.34319,
43.0541,-74.34309,
43.05468,-74.34276,
43.05481,-74.3427,
43.05486,-74.34267,
43.0553,-74.34242,
43.05547,-74.34233,
43.05554,-74.34228,
43.05557,-74.34227,
43.05566,-74.34222,
43.05578,-74.34215,
43.05581,-74.34213,
43.05583,-74.34212,
43.05667,-74.34164,
43.05671,-74.34162,
43.05671,-74.34162,
43.05671,-74.34162,
43.05696,-74.34148,
43.05719,-74.34136,
43.05743,-74.34123,
43.05766,-74.34111,
43.05779,-74.34104,
43.05808,-74.34089,
43.05822,-74.34081,
43.05899,-74.34041,
43.05938,-74.34021,
43.0595,-74.34015,
43.0595,-74.34015,
43.0595,-74.34015,
43.06003,-74.33989,
43.06008,-74.33986,
43.06054,-74.33963,
43.0606,-74.3396,
43.06061,-74.33955,
43.06061,-74.33955,
43.06061,-74.33954,
43.06066,-74.33929,
43.06094,-74.33799,
43.06094,-74.33799,
43.06094,-74.33799,
43.06107,-74.33738,
43.06133,-74.33624,
43.06148,-74.33555,
43.06148,-74.33555,
43.06148,-74.33555,
43.06154,-74.33527,
43.06154,-74.33527,
43.06154,-74.33527,
43.06156,-74.33522,
43.06158,-74.33513,
43.06158,-74.33513,
43.06166,-74.33514,
43.06169,-74.33514,
43.06229,-74.33525,
43.06231,-74.33525,
43.06231,-74.33525,
43.06231,-74.33525,
43.06282,-74.33535,
43.06305,-74.33539,
43.06369,-74.3355,
43.06393,-74.33555,
43.06433,-74.33562,
43.06447,-74.33564,
43.06525,-74.33578,
43.06554,-74.33583,
43.06554,-74.33583,
43.06554,-74.33583,
43.06564,-74.33585,
43.06579,-74.33588,
43.06609,-74.33593,
43.0662,-74.33595,
43.06633,-74.33599,
43.06633,-74.33599,
43.06676,-74.33589,
43.06705,-74.33583,
43.06725,-74.33579,
43.06725,-74.33579,
43.06725,-74.33579,
43.06752,-74.33573,
43.06752,-74.33573,
43.06752,-74.33573,
43.06754,-74.33572,
43.0676,-74.33571,
43.0676,-74.33571,
43.06771,-74.33444,
43.06771,-74.33444,
43.06771,-74.33444,
43.06779,-74.33349,
43.0678,-74.33331,
43.06789,-74.33233,
43.06802,-74.33079,
43.06803,-74.33066,
43.06804,-74.3305,
43.06809,-74.32998,
43.06809,-74.32998,
43.06809,-74.32998,
43.06818,-74.32888,
43.06825,-74.32807,
43.06828,-74.32766,
43.06831,-74.32749,
43.06831,-74.32749,
43.06831,-74.32749,
43.06831,-74.32743,
43.06835,-74.32721,
43.0684,-74.32693,
43.06851,-74.32637,
43.06853,-74.3263,
43.06859,-74.32603,
43.06862,-74.32586,
43.06867,-74.32561,
43.06887,-74.32479,
43.06891,-74.3247,
43.06891,-74.3247,
43.06891,-74.3247,
43.06937,-74.32341,
43.06951,-74.32304,
43.06961,-74.32276,
43.07034,-74.32061,
43.07045,-74.32025,
43.07054,-74.31996,
43.07057,-74.3199,
43.07057,-74.3199,
43.07057,-74.3199,
43.07172,-74.3164,
43.07212,-74.31526,
43.07212,-74.31526,
43.07212,-74.31526,
43.07271,-74.31358,
43.0732,-74.31229,
43.07333,-74.31188,
43.07338,-74.3117,
43.07338,-74.3117,
43.07338,-74.3117,
43.07338,-74.31169,
43.07345,-74.31123,
43.07349,-74.3105,
43.07352,-74.30989,
43.07352,-74.30989,
43.07356,-74.30916,
43.07357,-74.30902,
43.07359,-74.30864,
43.0736,-74.30797,
43.0736,-74.30797,
43.0736,-74.30797,
43.07361,-74.30664,
43.07362,-74.30343,
43.07364,-74.30137,
43.07362,-74.30106,
43.07362,-74.30106,
43.07362,-74.30106,
43.07339,-74.29771,
43.07338,-74.29757,
43.07332,-74.29678,
43.07322,-74.29565,
43.07322,-74.29558,
43.07319,-74.29533,
43.07319,-74.29533,
43.07319,-74.29533,
43.07299,-74.29327,
43.07278,-74.29189,
43.07278,-74.29189,
43.07278,-74.29189,
43.07267,-74.29122,
43.07267,-74.29122,
43.07273,-74.29123,
43.07273,-74.29123,
43.07273,-74.29123,
43.07279,-74.29124,
43.07395,-74.29142,
43.07395,-74.29142,
43.07395,-74.29142,
43.07631,-74.29179,
43.07638,-74.2918,
43.07685,-74.29189,
43.07722,-74.29195,
43.07731,-74.29197,
43.07742,-74.29199,
43.07766,-74.29204,
43.07766,-74.29204,
43.07766,-74.29204,
43.07792,-74.2921,
43.07909,-74.2924,
43.07909,-74.2924,
43.07909,-74.2924,
43.07925,-74.29244,
43.07925,-74.29244,
43.07937,-74.29205,
43.07942,-74.2919,
43.07956,-74.29152,
43.07956,-74.29152,
43.07956,-74.29152,
43.07957,-74.29152,
41.51166,-74.08417,
41.51176,-74.08371,
41.51176,-74.08371,
41.51088,-74.08337,
41.51077,-74.08338,
41.51072,-74.08343,
41.51065,-74.08384,
41.51065,-74.08384,
41.51065,-74.08384,
41.5106,-74.0841,
41.51058,-74.08422,
41.51063,-74.0843,
41.51097,-74.08464,
41.51106,-74.0847,
41.51147,-74.08485,
41.51159,-74.08495,
41.51168,-74.08503,
41.51168,-74.08503,
41.51162,-74.08515,
41.51154,-74.08529,
41.51145,-74.08544,
41.51135,-74.08558,
41.51125,-74.08574,
41.51115,-74.08584,
41.51106,-74.08594,
41.51105,-74.08595,
41.51094,-74.08607,
41.51083,-74.08618,
41.51072,-74.08628,
41.5106,-74.08637,
41.51048,-74.08646,
41.51036,-74.08655,
41.51023,-74.08663,
41.5101,-74.08669,
41.50998,-74.08675,
41.50985,-74.08681,
41.50963,-74.08688,
41.50906,-74.0871,
41.5089,-74.08716,
41.50874,-74.08721,
41.50862,-74.08726,
41.50849,-74.08731,
41.50836,-74.08736,
41.50823,-74.08733,
41.50823,-74.08733,
41.50826,-74.08751,
41.50845,-74.08847,
41.50854,-74.089,
41.50854,-74.08903,
41.50863,-74.08947,
41.50865,-74.08961,
41.50871,-74.0899,
41.50878,-74.09021,
41.50882,-74.0904,
41.50883,-74.09044,
41.50892,-74.09078,
41.50894,-74.09084,
41.50896,-74.09092,
41.50912,-74.09135,
41.5092,-74.09156,
41.5094,-74.09197,
41.50959,-74.09239,
41.51037,-74.09397,
41.51099,-74.09525,
41.51204,-74.0975,
41.51239,-74.09825,
41.51357,-74.10073,
41.51412,-74.10186,
41.51424,-74.10208,
41.5145,-74.10257,
41.51463,-74.10279,
41.51493,-74.10327,
41.51554,-74.10419,
41.51582,-74.10457,
41.51608,-74.10493,
41.51616,-74.10504,
41.51717,-74.10623,
41.51746,-74.10658,
41.51774,-74.10691,
41.51779,-74.10697,
41.51843,-74.10772,
41.51865,-74.10788,
41.51874,-74.10795,
41.51883,-74.10805,
41.51884,-74.10806,
41.5189,-74.10814,
41.51977,-74.10916,
41.52086,-74.11048,
41.52086,-74.11048,
41.52078,-74.11058,
41.51936,-74.11242,
41.51921,-74.11261,
41.51908,-74.1128,
41.51895,-74.11299,
41.51807,-74.11442,
41.51651,-74.11726,
41.51626,-74.11773,
41.51603,-74.11817,
41.51582,-74.11858,
41.51565,-74.11894,
41.51548,-74.1193,
41.51532,-74.11967,
41.51515,-74.12005,
41.515,-74.12043,
41.51485,-74.12082,
41.51471,-74.12119,
41.51456,-74.12159,
41.51442,-74.12199,
41.51429,-74.12238,
41.51417,-74.12278,
41.51405,-74.12318,
41.51394,-74.12359,
41.51394,-74.12359,
41.51383,-74.12398,
41.51375,-74.12427,
41.51365,-74.12467,
41.51359,-74.12495,
41.51349,-74.12537,
41.51331,-74.12619,
41.51316,-74.12705,
41.51309,-74.12747,
41.51299,-74.12814,
41.51292,-74.12874,
41.51283,-74.12958,
41.51277,-74.13017,
41.51273,-74.1306,
41.51268,-74.13117,
41.51262,-74.13187,
41.51259,-74.13231,
41.51253,-74.13319,
41.51248,-74.1339,
41.51244,-74.13461,
41.51241,-74.13519,
41.51238,-74.13575,
41.51236,-74.13634,
41.51232,-74.13698,
41.5123,-74.13756,
41.51229,-74.13813,
41.51228,-74.1387,
41.51227,-74.13927,
41.51226,-74.13984,
41.51225,-74.14043,
41.51225,-74.14098,
41.51225,-74.14156,
41.51226,-74.14214,
41.51226,-74.14271,
41.51227,-74.1433,
41.51229,-74.14387,
41.5123,-74.14444,
41.51232,-74.14503,
41.51234,-74.14558,
41.51236,-74.14616,
41.51239,-74.14673,
41.51242,-74.14733,
41.51245,-74.14789,
41.51249,-74.14846,
41.51254,-74.14903,
41.51259,-74.1496,
41.51265,-74.15017,
41.51272,-74.15073,
41.5128,-74.15131,
41.51288,-74.15187,
41.51297,-74.15243,
41.51306,-74.15299,
41.51316,-74.15357,
41.51327,-74.15413,
41.51339,-74.15468,
41.51351,-74.15524,
41.51364,-74.15578,
41.51377,-74.15634,
41.51391,-74.15688,
41.51406,-74.15742,
41.51421,-74.15795,
41.51437,-74.1585,
41.51454,-74.15904,
41.51472,-74.15957,
41.51489,-74.16009,
41.51607,-74.1635,
41.5162,-74.16389,
41.51633,-74.16431,
41.51635,-74.16437,
41.51645,-74.1647,
41.51656,-74.1651,
41.51666,-74.16551,
41.51676,-74.16593,
41.5168,-74.16609,
41.51686,-74.16634,
41.51695,-74.16676,
41.51703,-74.16717,
41.51711,-74.16759,
41.51718,-74.16801,
41.51724,-74.16842,
41.5173,-74.16886,
41.51736,-74.16929,
41.5174,-74.16972,
41.51744,-74.17016,
41.51749,-74.17071,
41.51754,-74.17127,
41.51759,-74.17187,
41.51763,-74.17242,
41.51767,-74.17298,
41.51771,-74.17357,
41.51774,-74.17414,
41.51778,-74.17471,
41.51781,-74.17529,
41.51784,-74.17586,
41.51786,-74.17645,
41.51788,-74.17703,
41.51789,-74.17759,
41.51791,-74.17819,
41.51792,-74.17875,
41.51793,-74.17933,
41.51794,-74.17988,
41.51794,-74.18045,
41.51795,-74.18094,
41.51794,-74.1814,
41.51794,-74.18173,
41.51794,-74.18221,
41.51793,-74.1827,
41.51792,-74.18324,
41.51791,-74.18376,
41.5179,-74.18431,
41.51788,-74.18488,
41.51785,-74.18547,
41.51783,-74.18605,
41.51781,-74.18657,
41.51778,-74.18706,
41.51776,-74.18753,
41.51769,-74.18872,
41.51765,-74.18923,
41.51761,-74.18981,
41.51756,-74.19038,
41.51751,-74.1908,
41.51745,-74.19124,
41.51739,-74.19166,
41.51731,-74.19208,
41.51722,-74.19251,
41.51713,-74.19291,
41.51703,-74.19332,
41.51692,-74.19374,
41.51681,-74.19412,
41.51668,-74.19453,
41.51654,-74.19491,
41.51639,-74.19531,
41.51624,-74.19568,
41.51608,-74.19606,
41.51591,-74.19643,
41.51574,-74.19679,
41.51574,-74.19679,
41.51574,-74.19679,
41.51424,-74.19981,
41.51413,-74.20004,
41.5139,-74.20053,
41.51367,-74.20102,
41.51345,-74.20151,
41.51324,-74.20202,
41.51303,-74.20252,
41.51303,-74.20252,
41.51284,-74.20311,
41.51276,-74.2034,
41.51268,-74.20366,
41.5126,-74.20396,
41.51176,-74.20724,
41.51172,-74.20736,
41.51172,-74.20736,
41.51021,-74.20714,
41.51,-74.20707,
41.50965,-74.20702,
41.50954,-74.20701,
41.50954,-74.20701,
41.50954,-74.20687,
41.50955,-74.20662,
41.50962,-74.20584,
41.50964,-74.20568,
41.50967,-74.20551,
41.50972,-74.20532,
41.50979,-74.20516,
41.50985,-74.20504,
41.50993,-74.20491,
41.51,-74.20481,
41.51006,-74.20475,
41.51017,-74.20465,
41.51026,-74.20458,
41.51039,-74.20452,
41.51107,-74.20423,
41.51125,-74.20415,
41.5114,-74.20406,
41.51156,-74.20394,
41.51171,-74.20382,
41.51186,-74.20368,
41.512,-74.20353,
41.51212,-74.20338,
41.51224,-74.20321,
41.51236,-74.20303,
41.51247,-74.20282,
41.51256,-74.20262,
41.51317,-74.20129,
41.51338,-74.20079,
41.51361,-74.20028,
41.51384,-74.19977,
41.51394,-74.19956,
41.51408,-74.19925,
41.51522,-74.19685,
41.51538,-74.19651,
41.51555,-74.19614,
41.5157,-74.19578,
41.51586,-74.1954,
41.51599,-74.19502,
41.51613,-74.19464,
41.51625,-74.19426,
41.51636,-74.1939,
41.51645,-74.19354,
41.51655,-74.19314,
41.51664,-74.19275,
41.51673,-74.19234,
41.5168,-74.19193,
41.51687,-74.19151,
41.51692,-74.19111,
41.51697,-74.19071,
41.51701,-74.19027,
41.51704,-74.18992,
41.51706,-74.18957,
41.51714,-74.18828,
41.51716,-74.18788,
41.51718,-74.18746,
41.5172,-74.187,
41.51722,-74.18649,
41.51724,-74.18593,
41.51726,-74.18538,
41.51728,-74.18484,
41.51729,-74.1843,
41.51731,-74.18373,
41.51732,-74.18322,
41.51732,-74.18269,
41.51733,-74.18187,
41.51733,-74.18153,
41.51734,-74.18101,
41.51734,-74.18045,
41.51734,-74.17989,
41.51733,-74.17936,
41.51732,-74.17879,
41.51731,-74.1782,
41.5173,-74.17765,
41.51728,-74.17704,
41.51726,-74.1765,
41.51724,-74.17593,
41.51722,-74.17535,
41.51719,-74.17476,
41.51717,-74.17421,
41.51714,-74.17361,
41.51712,-74.17342,
41.5171,-74.17306,
41.51707,-74.17249,
41.51704,-74.17194,
41.51699,-74.17136,
41.51695,-74.17078,
41.51691,-74.17023,
41.51687,-74.16981,
41.51683,-74.16939,
41.51679,-74.16898,
41.51674,-74.16856,
41.51669,-74.16815,
41.51663,-74.16774,
41.51656,-74.16734,
41.51649,-74.16692,
41.51641,-74.16652,
41.51633,-74.16611,
41.51624,-74.1657,
41.51614,-74.1653,
41.51604,-74.16489,
41.51595,-74.16457,
41.51593,-74.16451,
41.51582,-74.16411,
41.51569,-74.16369,
41.51556,-74.16328,
41.51424,-74.15921,
41.51407,-74.15867,
41.5139,-74.15811,
41.51375,-74.15758,
41.51359,-74.15704,
41.51345,-74.15648,
41.51332,-74.15596,
41.51318,-74.15539,
41.51305,-74.15484,
41.51293,-74.15426,
41.51281,-74.15369,
41.5127,-74.15311,
41.5126,-74.15254,
41.5125,-74.15198,
41.51242,-74.15143,
41.51233,-74.15083,
41.51225,-74.15025,
41.51218,-74.14968,
41.51212,-74.14911,
41.51206,-74.1485,
41.51201,-74.14794,
41.51196,-74.14738,
41.51192,-74.14679,
41.51189,-74.14625,
41.51187,-74.14566,
41.51185,-74.14506,
41.51183,-74.14451,
41.51182,-74.14387,
41.51182,-74.14331,
41.51182,-74.14274,
41.51183,-74.14216,
41.51183,-74.14156,
41.51184,-74.14097,
41.51185,-74.14042,
41.51186,-74.13984,
41.51188,-74.13925,
41.5119,-74.13867,
41.51192,-74.13812,
41.51194,-74.13753,
41.51196,-74.13702,
41.51199,-74.13645,
41.51203,-74.13576,
41.51206,-74.13532,
41.51209,-74.13476,
41.51213,-74.13417,
41.51217,-74.13361,
41.51221,-74.13304,
41.51226,-74.13244,
41.5123,-74.13188,
41.51234,-74.13151,
41.51238,-74.13106,
41.51245,-74.13021,
41.51245,-74.13021,
41.51243,-74.12996,
41.51245,-74.12973,
41.51246,-74.12952,
41.51245,-74.12935,
41.51242,-74.12919,
41.51237,-74.12904,
41.51231,-74.12888,
41.51224,-74.12875,
41.51217,-74.12864,
41.51208,-74.12854,
41.51199,-74.12845,
41.5119,-74.12838,
41.51181,-74.12832,
41.51172,-74.12829,
41.51162,-74.12825,
41.51152,-74.12824,
41.51141,-74.12824,
41.51131,-74.12825,
41.5112,-74.12827,
41.5111,-74.12831,
41.511,-74.12836,
41.51091,-74.12843,
41.51083,-74.1285,
41.51075,-74.12858,
41.51068,-74.12868,
41.5106,-74.12879,
41.51052,-74.12895,
41.51046,-74.12912,
41.51041,-74.12931,
41.51036,-74.12951,
41.51033,-74.12971,
41.51033,-74.12971,
41.5103,-74.12994,
41.51029,-74.13014,
41.51029,-74.13032,
41.5103,-74.13047,
41.51031,-74.13063,
41.51034,-74.13078,
41.51034,-74.13078,
41.51029,-74.13081,
41.51007,-74.13089,
41.50984,-74.13099,
41.50962,-74.1311,
41.50941,-74.13122,
41.50916,-74.13137,
41.50892,-74.13153,
